training_step, return
502633,3.0
503141,7.0
503289,3.0
503463,3.0
503812,3.0
504009,3.0
504258,3.0
504536,3.0
504656,3.0
504962,7.0
505159,7.0
505365,11.0
505482,3.0
505653,3.0
505772,3.0
505832,3.0
506277,3.0
506535,1.0
506950,3.0
507020,7.0
507116,1.0
507793,3.0
508234,3.0
508296,3.0
508451,7.0
508554,3.0
508738,7.0
508846,1.0
508972,3.0
509042,3.0
509412,3.0
510097,1.0
510289,7.0
510524,11.0
510621,4.0
510757,3.0
510866,3.0
510992,3.0
511150,1.0
511464,7.0
511741,3.0
511985,3.0
512108,3.0
512348,7.0
512577,7.0
512809,7.0
513174,3.0
513487,3.0
513795,7.0
514126,3.0
514403,7.0
514632,7.0
514863,7.0
515039,6.0
515228,7.0
515543,7.0
515860,4.0
516147,3.0
516344,3.0
516424,3.0
516653,3.0
516914,7.0
517058,3.0
517541,3.0
517562,3.0
517804,7.0
517817,1.0
518030,3.0
518199,7.0
518397,7.0
519107,4.0
519599,7.0
519617,7.0
519824,3.0
519881,4.0
520050,3.0
520224,3.0
520258,7.0
520417,3.0
520738,3.0
520999,3.0
521135,2.0
521408,7.0
521877,7.0
522244,3.0
522495,11.0
522685,7.0
522793,7.0
523018,3.0
523186,7.0
523429,3.0
523958,11.0
524266,3.0
524548,7.0
524712,3.0
524844,7.0
525239,7.0
525448,3.0
525638,2.0
525978,3.0
526071,6.0
526365,5.0
526567,3.0
526734,3.0
526862,3.0
527221,7.0
527295,7.0
527656,3.0
528040,7.0
528385,3.0
528585,3.0
528789,7.0
528919,7.0
529242,3.0
529346,7.0
529503,3.0
529682,3.0
529905,3.0
530097,7.0
530639,7.0
530798,3.0
530978,7.0
531302,7.0
531422,11.0
531521,3.0
531979,11.0
532152,7.0
532690,7.0
532855,7.0
533037,7.0
533382,11.0
533442,3.0
533577,7.0
534005,3.0
534185,7.0
534234,11.0
534561,3.0
534696,3.0
534742,7.0
534927,4.0
535442,7.0
535859,3.0
536068,7.0
536212,3.0
536290,7.0
536582,3.0
536754,7.0
536982,7.0
537411,3.0
537500,7.0
537911,7.0
538123,7.0
538266,7.0
538633,7.0
538778,3.0
539037,7.0
539554,7.0
539965,7.0
540180,7.0
540362,5.0
540382,7.0
540720,11.0
540833,7.0
541064,3.0
541530,7.0
541616,7.0
541988,3.0
542205,3.0
542383,3.0
542740,3.0
542856,3.0
543163,5.0
543325,3.0
543551,3.0
543669,7.0
543861,3.0
543980,3.0
544041,7.0
544404,3.0
545226,7.0
545380,7.0
545572,3.0
545916,7.0
546002,3.0
546105,7.0
546460,7.0
546755,7.0
547290,7.0
547630,7.0
548024,3.0
548159,7.0
548467,7.0
548745,3.0
548811,7.0
549000,7.0
549347,7.0
549549,7.0
550081,7.0
550186,3.0
550523,7.0
550763,3.0
550833,3.0
551025,3.0
551200,3.0
551341,7.0
551370,3.0
551604,7.0
551987,7.0
552488,3.0
552588,7.0
552762,7.0
552786,3.0
553112,11.0
554043,7.0
554186,11.0
554318,11.0
554551,7.0
554613,3.0
554789,3.0
554870,11.0
555175,7.0
555335,4.0
556096,7.0
556401,11.0
556605,7.0
556670,7.0
556843,7.0
556923,7.0
557193,3.0
557391,7.0
557520,3.0
558124,3.0
558681,11.0
558748,11.0
558899,7.0
559002,11.0
559250,7.0
559413,3.0
559576,7.0
560203,11.0
560367,3.0
560700,3.0
560773,3.0
560953,7.0
561027,3.0
561467,7.0
561632,7.0
561889,3.0
562230,3.0
562422,7.0
562724,3.0
562976,3.0
563091,4.0
563487,3.0
563650,3.0
563848,3.0
563909,3.0
564177,2.0
564499,11.0
564606,3.0
565033,7.0
565313,7.0
565711,7.0
565874,3.0
565966,7.0
566236,7.0
566624,3.0
567085,7.0
567368,7.0
567504,5.0
567736,3.0
567893,3.0
567987,3.0
568238,7.0
568265,3.0
568490,3.0
568675,7.0
569008,3.0
569138,7.0
569382,3.0
569556,4.0
569796,7.0
570296,4.0
570541,4.0
570672,3.0
570731,7.0
571026,3.0
571159,3.0
571402,3.0
571929,9.0
572315,3.0
572561,3.0
572694,3.0
572786,7.0
573045,3.0
573212,7.0
573422,3.0
573903,3.0
573948,3.0
574371,7.0
574586,3.0
574792,5.0
575098,7.0
575292,11.0
575477,7.0
575702,3.0
576016,4.0
576215,3.0
576390,3.0
576594,3.0
576851,7.0
576893,8.0
577312,3.0
577726,3.0
578046,7.0
578070,7.0
578237,3.0
578446,7.0
578613,3.0
578931,11.0
579194,3.0
579368,7.0
579564,3.0
579781,7.0
580294,7.0
580671,7.0
580985,7.0
581031,11.0
581251,7.0
581380,2.0
581427,7.0
581787,3.0
581833,7.0
582547,3.0
582573,8.0
583040,7.0
583088,7.0
583305,7.0
583409,3.0
583691,3.0
583817,3.0
583935,5.0
584238,7.0
584572,3.0
585061,3.0
585358,7.0
585465,7.0
585750,7.0
585870,7.0
585991,7.0
586293,7.0
586598,3.0
587083,3.0
587379,3.0
587481,3.0
587770,3.0
587925,7.0
588014,3.0
588234,7.0
588311,3.0
588600,3.0
588656,7.0
589105,2.0
589430,7.0
589746,2.0
589792,3.0
589985,7.0
590291,7.0
590330,3.0
590547,3.0
590619,3.0
590913,3.0
591124,3.0
591803,7.0
592043,7.0
592347,4.0
592386,7.0
592568,3.0
592638,3.0
592965,7.0
593176,4.0
593507,3.0
593858,7.0
594097,7.0
594292,3.0
594401,7.0
594589,3.0
594690,4.0
594984,3.0
595528,3.0
595811,3.0
595877,3.0
596150,7.0
596313,3.0
596480,11.0
596641,7.0
597036,7.0
597626,5.0
597836,3.0
597974,5.0
598173,3.0
598335,3.0
598501,3.0
598694,7.0
599133,5.0
599704,11.0
599809,3.0
599858,3.0
599996,3.0
600274,5.0
600387,7.0
600553,7.0
600973,3.0
601113,3.0
601503,3.0
601757,7.0
601835,3.0
602218,7.0
602331,7.0
602574,3.0
603024,7.0
603133,3.0
603527,3.0
603747,2.0
603887,7.0
604272,7.0
604383,7.0
604672,5.0
604833,2.0
604943,1.0
605079,7.0
605187,7.0
605357,2.0
605503,3.0
605546,3.0
605757,2.0
606662,3.0
606885,7.0
606963,3.0
607103,3.0
607206,3.0
607409,7.0
607522,3.0
607746,2.0
608223,3.0
608355,7.0
608683,3.0
608867,3.0
608937,7.0
609015,7.0
609430,3.0
609544,3.0
610274,7.0
610408,7.0
610660,3.0
610923,7.0
611002,4.0
611073,7.0
611491,7.0
611751,6.0
612190,3.0
612328,7.0
612461,7.0
612716,7.0
613002,11.0
613023,3.0
613382,1.0
613545,7.0
613810,7.0
614244,7.0
614483,3.0
614660,3.0
614798,11.0
615055,7.0
615101,11.0
615441,7.0
616216,3.0
616299,7.0
616535,7.0
616716,7.0
616875,11.0
616893,7.0
617108,7.0
617502,7.0
618238,3.0
618355,7.0
618613,11.0
618767,7.0
618896,3.0
619048,6.0
619130,3.0
619460,1.0
620258,3.0
620407,7.0
620635,3.0
620818,7.0
620965,4.0
621104,7.0
621205,11.0
621345,2.0
621558,5.0
622462,7.0
622676,3.0
622691,7.0
622839,3.0
623022,7.0
623123,3.0
623257,7.0
623397,7.0
623581,3.0
623957,3.0
624699,3.0
624747,7.0
625041,3.0
625148,3.0
625322,4.0
625497,5.0
625640,7.0
625863,3.0
626013,7.0
626156,3.0
626264,3.0
626719,3.0
627340,3.0
627555,7.0
627660,3.0
627882,3.0
628068,7.0
628209,7.0
628786,4.0
629000,3.0
629271,5.0
629392,7.0
629575,3.0
629718,7.0
630086,3.0
630196,2.0
630419,7.0
630508,3.0
630906,5.0
631055,7.0
631627,7.0
631793,4.0
632114,3.0
632256,4.0
632442,3.0
632533,3.0
632744,3.0
632967,7.0
633110,7.0
633818,3.0
634170,7.0
634374,5.0
634431,2.0
634632,5.0
634772,3.0
634985,3.0
635162,7.0
635290,3.0
635873,7.0
636400,3.0
636613,7.0
636652,3.0
636825,7.0
636928,1.0
637068,11.0
637185,3.0
637363,4.0
637768,3.0
638453,7.0
638608,2.0
638881,7.0
638985,7.0
639122,4.0
639238,4.0
639421,7.0
639538,2.0
639824,7.0
640630,3.0
640921,3.0
641006,3.0
641198,11.0
641296,7.0
641441,3.0
641605,4.0
641747,3.0
641844,3.0
642127,3.0
642972,7.0
643281,11.0
643351,7.0
643504,7.0
643643,3.0
643897,7.0
644089,3.0
644150,3.0
644768,5.0
645301,3.0
645406,7.0
645556,7.0
645697,7.0
645953,7.0
646107,3.0
646211,7.0
646673,3.0
646822,7.0
647325,3.0
647464,7.0
647715,3.0
647943,3.0
647974,3.0
648130,3.0
648271,7.0
648445,3.0
648726,7.0
648834,3.0
649245,3.0
649519,7.0
649996,7.0
650075,5.0
650324,7.0
650471,3.0
650641,3.0
650803,11.0
650853,3.0
651296,7.0
651443,3.0
652015,3.0
652097,3.0
652349,1.0
652523,7.0
652661,3.0
652824,3.0
652878,3.0
653195,2.0
653468,3.0
654033,3.0
654283,2.0
654375,3.0
654550,3.0
654680,3.0
654811,2.0
654976,5.0
655153,3.0
655490,3.0
655669,3.0
655960,7.0
656089,3.0
656306,3.0
656434,7.0
656742,7.0
657514,3.0
657687,3.0
657836,2.0
657985,3.0
658143,7.0
658164,5.0
658332,3.0
658511,11.0
658631,3.0
658775,2.0
659038,1.0
659421,2.0
659861,3.0
660196,7.0
660241,11.0
660565,7.0
660685,7.0
660832,7.0
660947,2.0
661059,3.0
661358,3.0
661488,4.0
662218,3.0
662583,3.0
662709,3.0
662886,7.0
662972,3.0
663077,3.0
663412,7.0
663554,4.0
663702,3.0
663828,3.0
664240,3.0
664944,7.0
665023,7.0
665128,7.0
665467,7.0
665514,1.0
665725,3.0
665882,7.0
666245,3.0
666310,4.0
666635,3.0
667054,8.0
667082,7.0
667526,7.0
667779,7.0
667902,3.0
668200,3.0
668267,3.0
668364,7.0
668659,3.0
669481,3.0
669578,7.0
669799,3.0
669924,3.0
670055,5.0
670230,3.0
670289,3.0
670683,3.0
671040,3.0
671180,3.0
671388,2.0
671500,3.0
671603,3.0
671902,8.0
672261,3.0
672587,2.0
672802,5.0
673094,4.0
673236,7.0
673475,8.0
673658,7.0
673953,7.0
674287,3.0
674606,3.0
674776,3.0
674822,3.0
675145,7.0
675258,3.0
675410,3.0
675462,2.0
675971,3.0
676629,3.0
676796,3.0
676890,4.0
677167,3.0
677284,3.0
677492,11.0
677599,9.0
678024,7.0
678686,7.0
678851,7.0
678958,4.0
679175,7.0
679224,7.0
679364,11.0
679617,3.0
680341,3.0
680492,5.0
680748,7.0
680911,7.0
681013,7.0
681194,3.0
681494,9.0
681609,3.0
681672,7.0
682131,3.0
682364,3.0
682663,1.0
682794,3.0
682805,7.0
682931,3.0
683215,3.0
683568,11.0
684059,3.0
684152,3.0
684330,3.0
684442,11.0
684687,3.0
684848,7.0
684897,8.0
685598,3.0
686013,3.0
686174,3.0
686350,3.0
686525,11.0
686742,7.0
686875,3.0
687066,5.0
687296,3.0
687625,3.0
688002,2.0
688429,11.0
688545,3.0
688762,3.0
688896,3.0
689140,11.0
689366,4.0
689681,7.0
689878,3.0
690030,3.0
690452,3.0
690630,11.0
690951,7.0
691193,7.0
691424,7.0
691704,3.0
691901,3.0
692068,3.0
692100,4.0
692475,3.0
692655,3.0
692855,7.0
693246,7.0
693444,3.0
693592,3.0
693922,3.0
694165,4.0
694362,3.0
694708,7.0
694877,3.0
695045,3.0
695518,11.0
695611,3.0
696165,9.0
696223,7.0
696452,11.0
696763,7.0
696961,11.0
697105,7.0
697373,7.0
697539,3.0
697669,7.0
698188,3.0
698789,3.0
698827,7.0
699017,7.0
699173,7.0
699434,7.0
699440,11.0
699596,7.0
700241,7.0
700815,3.0
700902,7.0
701071,7.0
701131,1.0
701497,7.0
701515,11.0
701664,7.0
702390,6.0
702898,11.0
702921,3.0
703122,7.0
703185,7.0
703518,3.0
703571,7.0
703721,7.0
704041,3.0
704409,3.0
704665,2.0
704984,8.0
705196,7.0
705266,11.0
705599,11.0
705782,7.0
706098,7.0
706432,3.0
706722,7.0
706897,3.0
707215,3.0
707325,7.0
707660,7.0
707952,4.0
708120,3.0
708451,3.0
708491,7.0
708792,4.0
708952,7.0
709102,7.0
709235,3.0
709274,7.0
709608,3.0
709680,3.0
709852,1.0
710471,3.0
711007,7.0
711331,7.0
711596,2.0
711710,3.0
711908,7.0
712111,5.0
712256,5.0
712578,8.0
712721,3.0
712826,3.0
713068,7.0
713386,7.0
714006,5.0
714166,4.0
714309,7.0
714473,2.0
714597,3.0
714749,3.0
714905,11.0
715090,3.0
716060,7.0
716246,11.0
716363,7.0
716531,7.0
716617,3.0
716807,7.0
716958,4.0
717148,7.0
717367,3.0
717484,3.0
718089,3.0
718615,11.0
718677,7.0
718859,7.0
718978,3.0
719217,4.0
719538,7.0
720153,7.0
720355,11.0
720648,3.0
720732,7.0
720913,7.0
721033,7.0
721285,7.0
721595,7.0
721850,3.0
722211,7.0
722406,4.0
722668,3.0
722994,11.0
723088,7.0
723307,3.0
723616,3.0
723910,7.0
724231,3.0
724431,3.0
724477,4.0
724722,7.0
725064,7.0
725112,3.0
725676,7.0
726167,1.0
726288,7.0
726448,3.0
726544,4.0
726761,2.0
726799,11.0
726916,5.0
727117,7.0
727256,2.0
727409,3.0
728061,4.0
728473,3.0
728694,6.0
728813,7.0
728917,8.0
729179,7.0
729310,7.0
729437,3.0
730116,7.0
730527,7.0
730687,2.0
730891,11.0
730997,11.0
731230,7.0
731334,3.0
731458,3.0
731646,3.0
732139,3.0
732738,7.0
733064,7.0
733283,7.0
733392,7.0
733537,11.0
733702,7.0
733861,3.0
733952,6.0
734194,7.0
734630,2.0
735090,3.0
735341,7.0
735444,4.0
735722,3.0
735851,2.0
735974,3.0
736220,3.0
736652,3.0
736809,2.0
737094,3.0
737139,4.0
737339,3.0
737407,7.0
737510,7.0
737906,7.0
738258,3.0
738629,3.0
738708,7.0
738832,3.0
739084,2.0
739393,7.0
739460,7.0
739889,1.0
740323,4.0
740548,2.0
740687,7.0
740773,7.0
740995,7.0
741141,7.0
741417,3.0
741862,2.0
742115,3.0
742380,7.0
742567,3.0
742742,7.0
743026,11.0
743200,7.0
743437,3.0
743883,3.0
744399,3.0
744842,5.0
745082,7.0
745120,5.0
745276,4.0
745497,7.0
745620,6.0
745939,7.0
746240,3.0
746422,3.0
746617,3.0
746738,3.0
746860,3.0
747340,7.0
747546,3.0
748000,7.0
748075,8.0
748238,2.0
748701,11.0
748792,7.0
748921,7.0
749397,7.0
749604,7.0
750053,7.0
750135,7.0
750317,11.0
750727,3.0
750816,3.0
750942,3.0
751256,3.0
751481,11.0
751664,7.0
752368,7.0
752779,7.0
752873,7.0
752996,7.0
753178,11.0
753307,7.0
753499,3.0
753692,3.0
754126,3.0
754455,11.0
754622,3.0
754834,7.0
754959,11.0
755173,2.0
755332,3.0
755798,5.0
756180,7.0
756450,3.0
756522,7.0
756642,3.0
756859,3.0
757036,11.0
757296,5.0
757860,4.0
758476,3.0
758580,7.0
758700,7.0
758914,7.0
759180,5.0
759370,11.0
760032,3.0
760135,10.0
760536,7.0
760637,7.0
760840,9.0
760842,11.0
761245,7.0
761429,7.0
761996,7.0
762113,11.0
762159,3.0
762597,7.0
762702,7.0
762868,3.0
763279,3.0
763324,11.0
763453,3.0
764055,7.0
764175,4.0
764623,3.0
764792,11.0
764922,7.0
765340,7.0
765511,7.0
766111,7.0
766235,7.0
766440,8.0
766684,7.0
766847,7.0
766987,7.0
767375,3.0
767567,7.0
768312,11.0
768535,11.0
768699,3.0
768759,11.0
768878,3.0
769042,4.0
769103,11.0
769396,3.0
770380,7.0
770588,7.0
770821,7.0
770937,7.0
771101,7.0
771162,7.0
771421,3.0
771691,11.0
772444,7.0
772666,11.0
772899,11.0
773006,7.0
773122,3.0
773227,7.0
773490,7.0
773753,7.0
773991,2.0
774123,3.0
774384,7.0
774476,3.0
774612,3.0
774725,7.0
775834,7.0
776192,7.0
776210,7.0
776507,3.0
776638,3.0
776757,3.0
776992,11.0
777957,5.0
778222,3.0
778268,7.0
778404,11.0
778595,11.0
778706,4.0
778823,7.0
779056,7.0
780055,11.0
780302,11.0
780324,7.0
780468,7.0
780664,7.0
780765,7.0
780882,7.0
781121,7.0
781854,2.0
782117,7.0
782355,7.0
782410,11.0
782548,7.0
782724,7.0
782967,11.0
783199,11.0
783878,3.0
784409,7.0
784516,8.0
784626,11.0
784794,7.0
785035,7.0
785170,9.0
785256,7.0
785938,7.0
786465,7.0
786572,7.0
786849,7.0
787064,3.0
787196,3.0
787321,7.0
787710,7.0
787978,3.0
788527,7.0
788594,3.0
788910,7.0
789144,11.0
789279,11.0
789380,7.0
789683,2.0
789761,7.0
790035,4.0
790546,3.0
790931,3.0
791156,3.0
791167,3.0
791302,3.0
791444,7.0
791740,7.0
791903,9.0
792048,3.0
792422,3.0
792653,8.0
792956,1.0
793224,7.0
793525,11.0
793797,7.0
794037,2.0
794129,7.0
794380,7.0
794734,11.0
794980,3.0
795423,8.0
795582,7.0
795857,7.0
796135,11.0
796188,7.0
796540,3.0
796700,3.0
796793,7.0
797000,3.0
797388,8.0
797916,7.0
798156,3.0
798260,7.0
798599,7.0
798733,3.0
799054,4.0
799451,7.0
799877,10.0
800050,9.0
800276,5.0
800348,8.0
800691,11.0
800753,3.0
801138,11.0
801523,7.0
801964,11.0
802079,3.0
802376,5.0
802427,11.0
802773,3.0
803221,11.0
803619,11.0
803730,9.0
804020,7.0
804136,7.0
804433,7.0
804488,7.0
804913,9.0
805277,7.0
805681,7.0
805788,7.0
806082,7.0
806196,7.0
806517,3.0
806880,2.0
806965,7.0
807301,3.0
807484,6.0
807638,3.0
807744,7.0
808143,7.0
808900,3.0
809053,11.0
809236,9.0
809361,7.0
809542,7.0
809702,7.0
809797,7.0
810167,3.0
810482,3.0
810895,2.0
811078,3.0
811602,7.0
811847,4.0
812186,3.0
812373,11.0
812515,3.0
812755,9.0
812961,7.0
813157,11.0
813304,3.0
813659,7.0
813930,11.0
814113,7.0
814464,11.0
814546,3.0
814813,7.0
815176,3.0
815359,7.0
815954,3.0
816140,3.0
816525,7.0
816622,7.0
816746,7.0
816835,3.0
817264,8.0
817424,7.0
817834,2.0
818014,7.0
818201,7.0
818600,4.0
818702,11.0
818911,11.0
819101,2.0
819486,7.0
820001,2.0
820269,7.0
820339,6.0
820806,5.0
820919,7.0
821185,11.0
821458,3.0
821505,3.0
821603,8.0
822366,5.0
822624,3.0
822751,7.0
822865,7.0
822944,3.0
823039,9.0
823207,3.0
823517,7.0
824163,3.0
824807,7.0
824930,4.0
824965,3.0
825263,7.0
825357,11.0
825576,7.0
825645,5.0
826828,3.0
827026,7.0
827162,11.0
827355,8.0
827429,4.0
827595,3.0
827667,3.0
827927,11.0
828784,3.0
828886,7.0
829051,3.0
829131,5.0
829239,11.0
829588,6.0
829618,3.0
830475,11.0
830821,3.0
830907,3.0
831107,7.0
831183,7.0
831318,11.0
831661,7.0
831700,11.0
832545,7.0
832873,4.0
832989,11.0
833271,8.0
833391,7.0
833713,7.0
833791,11.0
834233,11.0
834565,3.0
834930,7.0
835048,7.0
835332,7.0
835416,3.0
835780,7.0
835847,7.0
836537,3.0
836621,7.0
837007,11.0
837110,7.0
837244,5.0
837412,11.0
837801,3.0
837868,3.0
838616,11.0
838658,3.0
839036,3.0
839163,7.0
839303,7.0
839490,11.0
839883,11.0
839929,7.0
840282,3.0
840686,7.0
840709,4.0
841093,7.0
841365,7.0
841581,8.0
841837,3.0
841943,7.0
841992,7.0
842219,3.0
842308,3.0
843130,3.0
843393,2.0
843404,3.0
843633,7.0
843668,11.0
843912,7.0
843970,3.0
844525,3.0
844792,3.0
845203,7.0
845267,9.0
845450,7.0
845722,11.0
845980,7.0
846044,4.0
846576,7.0
846850,7.0
847225,3.0
847351,11.0
848102,7.0
848451,5.0
848598,3.0
848710,11.0
848876,3.0
848972,11.0
849285,7.0
849409,4.0
849827,3.0
850128,3.0
850534,11.0
850635,3.0
850929,4.0
851025,7.0
851343,7.0
851466,7.0
851656,3.0
851751,3.0
851889,7.0
852179,7.0
852994,7.0
853086,7.0
853414,4.0
853533,4.0
853679,3.0
853777,3.0
854204,3.0
854244,7.0
854736,1.0
854868,2.0
854900,8.0
855058,7.0
855519,5.0
855600,7.0
856019,3.0
856192,2.0
856304,7.0
856923,7.0
857089,3.0
857313,3.0
857429,3.0
857576,7.0
857684,11.0
857727,11.0
858097,11.0
858210,3.0
858853,3.0
858977,7.0
859375,7.0
859482,7.0
859704,3.0
860123,3.0
860238,3.0
860561,11.0
860932,7.0
861434,7.0
861508,3.0
861678,3.0
861729,3.0
861997,5.0
862213,11.0
862315,11.0
862989,7.0
863523,11.0
863566,7.0
863750,7.0
863816,11.0
864055,7.0
864235,3.0
864336,3.0
864685,3.0
864986,2.0
865559,3.0
865826,7.0
865902,11.0
866115,7.0
866294,7.0
866425,11.0
867041,7.0
867612,7.0
867711,5.0
867909,11.0
867961,4.0
868166,3.0
868176,7.0
868319,3.0
868486,7.0
869330,7.0
869438,3.0
869673,7.0
869792,11.0
869975,4.0
870036,7.0
870222,7.0
870549,7.0
871498,7.0
871703,3.0
871854,7.0
872032,7.0
872092,7.0
872288,7.0
872322,11.0
872619,7.0
873444,3.0
873521,3.0
873773,7.0
873946,8.0
874067,3.0
874680,7.0
875233,11.0
875280,11.0
875506,7.0
875576,7.0
875809,3.0
876022,11.0
876407,3.0
876735,7.0
877073,5.0
877317,7.0
877574,7.0
877676,11.0
877886,7.0
878051,3.0
878800,7.0
879160,11.0
879353,3.0
879405,11.0
879739,7.0
879916,3.0
880146,7.0
880588,5.0
880867,7.0
881221,7.0
881416,7.0
881460,7.0
881709,3.0
882055,9.0
882168,3.0
882775,9.0
882923,7.0
883330,5.0
883448,3.0
883530,7.0
884240,7.0
884691,11.0
884843,7.0
884950,3.0
885167,7.0
885433,5.0
885500,7.0
885639,5.0
886078,3.0
886306,7.0
886781,11.0
886915,7.0
887219,7.0
887501,7.0
887555,4.0
887711,7.0
888332,3.0
888841,7.0
888942,3.0
889135,6.0
889249,3.0
889574,7.0
889634,11.0
889766,7.0
890191,1.0
890386,7.0
890912,4.0
891020,11.0
891305,7.0
891504,3.0
891642,7.0
891714,11.0
891784,3.0
892145,3.0
892261,7.0
893046,9.0
893331,3.0
893566,7.0
893698,7.0
893797,11.0
893852,7.0
894204,7.0
894325,7.0
894481,7.0
895126,11.0
895590,3.0
895855,7.0
895912,7.0
896257,7.0
896386,7.0
896507,3.0
896742,9.0
897958,5.0
897971,7.0
898112,11.0
898446,7.0
898585,11.0
898644,6.0
898815,7.0
899378,8.0
900020,7.0
900063,8.0
900166,7.0
900501,7.0
900613,3.0
900703,7.0
900877,7.0
901282,3.0
902146,11.0
902357,11.0
902582,11.0
902640,3.0
902767,7.0
902962,11.0
903037,8.0
903274,2.0
903773,3.0
904121,2.0
904237,8.0
904422,7.0
904645,7.0
904824,7.0
905017,7.0
905329,4.0
905545,3.0
905837,7.0
906112,2.0
906256,3.0
906722,11.0
906904,11.0
907098,11.0
907232,3.0
907429,5.0
907571,3.0
907897,7.0
908321,7.0
908778,7.0
908984,11.0
909160,7.0
909262,3.0
909511,11.0
909656,11.0
909925,3.0
910380,7.0
910601,2.0
910832,7.0
911051,7.0
911186,3.0
911328,7.0
911507,3.0
911728,7.0
911944,3.0
912661,7.0
913032,2.0
913114,7.0
913212,3.0
913386,7.0
913571,7.0
913750,3.0
913919,7.0
915086,7.0
915194,11.0
915271,7.0
915437,7.0
915625,7.0
915650,11.0
915806,4.0
915984,7.0
916388,3.0
917139,7.0
917277,11.0
917519,11.0
917710,7.0
917866,7.0
918011,3.0
918469,11.0
918623,8.0
919197,7.0
919333,7.0
919605,11.0
919744,3.0
919789,11.0
919949,11.0
920092,11.0
920527,7.0
921225,3.0
921391,7.0
921634,3.0
921851,7.0
922006,7.0
922143,7.0
922348,3.0
922550,3.0
922738,8.0
922974,3.0
923197,1.0
923421,3.0
923712,11.0
924061,7.0
924369,3.0
924609,7.0
924822,11.0
925031,7.0
925182,3.0
925300,5.0
925476,7.0
925771,7.0
926439,4.0
926666,7.0
926956,9.0
927086,7.0
927242,7.0
927373,7.0
927555,11.0
927841,7.0
928147,1.0
928531,11.0
928688,3.0
929012,7.0
929426,7.0
929613,7.0
929906,7.0
930135,2.0
930248,5.0
930557,3.0
930733,3.0
930751,7.0
931068,7.0
931809,1.0
931973,4.0
932191,7.0
932309,7.0
932473,9.0
932548,2.0
933124,7.0
933312,3.0
933425,3.0
933670,3.0
933714,11.0
933867,7.0
934028,7.0
934560,11.0
935211,11.0
935365,4.0
935480,7.0
935727,7.0
935773,7.0
935936,7.0
936109,11.0
936553,2.0
937295,11.0
937386,3.0
937783,4.0
937832,7.0
937993,7.0
938177,4.0
938476,11.0
938611,7.0
938948,3.0
939113,3.0
939313,3.0
939407,3.0
939627,7.0
939761,4.0
939842,7.0
940238,7.0
940901,1.0
941004,7.0
941164,7.0
941334,3.0
941484,11.0
941689,7.0
941821,7.0
942300,7.0
942454,3.0
942925,3.0
943059,7.0
943537,7.0
943742,7.0
943886,7.0
944175,5.0
944353,7.0
944531,11.0
945019,11.0
945609,7.0
945823,11.0
945907,3.0
946145,7.0
946262,11.0
946438,11.0
946583,7.0
946725,3.0
947076,7.0
947843,3.0
947965,7.0
948208,7.0
948324,7.0
948460,3.0
948647,7.0
948715,2.0
949155,11.0
949901,7.0
950022,7.0
950296,11.0
950349,3.0
950514,7.0
950725,11.0
950746,3.0
951207,7.0
951473,3.0
951840,2.0
951956,7.0
952085,7.0
952356,7.0
952574,7.0
952786,7.0
953307,5.0
953496,3.0
953903,7.0
954009,7.0
954139,7.0
954422,7.0
954632,7.0
955517,3.0
955765,11.0
955983,11.0
956119,8.0
956201,7.0
956288,11.0
956441,3.0
956633,3.0
956714,11.0
956914,7.0
958003,3.0
958173,7.0
958233,3.0
958377,11.0
958499,7.0
958697,7.0
958813,8.0
958978,7.0
960061,7.0
960228,7.0
960302,7.0
960438,7.0
960555,7.0
960761,7.0
960878,7.0
960970,2.0
961565,3.0
961672,3.0
962124,7.0
962388,11.0
962788,3.0
962874,2.0
963040,7.0
963339,10.0
963623,7.0
963732,7.0
963989,3.0
964180,7.0
964817,3.0
965063,3.0
965355,2.0
965475,7.0
965685,7.0
966046,7.0
966190,3.0
966246,7.0
966595,3.0
966736,5.0
966925,5.0
967416,4.0
967744,7.0
968072,3.0
968211,3.0
968307,7.0
968793,7.0
968987,7.0
969428,3.0
969471,7.0
969586,8.0
969732,2.0
969916,3.0
970111,3.0
970281,7.0
970589,3.0
971232,3.0
971486,7.0
971675,11.0
971832,8.0
971974,7.0
972023,9.0
972342,7.0
973148,3.0
973260,3.0
973542,4.0
973571,11.0
973702,3.0
974023,4.0
974365,3.0
974922,7.0
975215,7.0
975316,7.0
975490,3.0
975543,2.0
975632,4.0
975777,7.0
976077,7.0
976268,1.0
976899,3.0
976987,7.0
977305,2.0
977555,7.0
977607,7.0
977785,6.0
978146,4.0
978954,7.0
979010,3.0
979239,7.0
979632,3.0
979856,7.0
980172,3.0
980326,2.0
980428,11.0
980540,11.0
980752,3.0
980975,3.0
981085,4.0
981875,3.0
982230,7.0
982350,3.0
982523,8.0
982656,5.0
982777,3.0
983076,11.0
983113,3.0
983345,3.0
983476,3.0
983897,3.0
984632,5.0
984748,11.0
984842,7.0
985138,7.0
985177,7.0
985404,4.0
985508,3.0
985966,7.0
986300,3.0
986684,4.0
986775,3.0
986902,7.0
987090,3.0
987126,2.0
987430,3.0
987528,3.0
988328,3.0
988758,11.0
988829,7.0
988923,3.0
989158,7.0
989181,4.0
989510,11.0
989582,7.0
990314,3.0
990399,4.0
990674,2.0
990839,11.0
990891,7.0
990981,7.0
991225,4.0
991485,2.0
991574,7.0
992131,7.0
992373,7.0
992703,3.0
